Price,Open,High,Low,Close,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-01-02,0.017622347833435234,0.015956150996864843,0.01437294643005621,0.015314957539670424,0.30304760062692765
2015-01-05,0.014716468106279273,0.013357564210609407,0.012551069286893535,0.012436933337064346,0.37389842077205454
2015-01-06,0.013076074654766082,0.012221287429389147,0.011818577222188542,0.012446303644690251,0.3835635291776329
2015-01-07,0.01369471460636712,0.012938429001828455,0.013762517711205527,0.013838564489409372,0.21929505003672528
2015-01-08,0.015597617756357415,0.016617449900030265,0.01564076076534804,0.01770708957474977,0.34243374859432807
2015-01-09,0.01882220302205459,0.017641978680911385,0.0170588243376828,0.017819220387838314,0.30621197092986546
2015-01-12,0.018756588661485413,0.01706451425147626,0.015734677517507803,0.015240211686801702,0.2803247491769776
2015-01-13,0.01765985476462839,0.017222857401342828,0.01583798161476413,0.016146604431565043,0.3918424272747108
2015-01-14,0.015419515595931604,0.015071336018741263,0.015452943195665453,0.015754150597016958,0.27588606284782136
2015-01-15,0.016319375480875573,0.014670811071018391,0.013724949544762707,0.012969540659818549,0.34658662495674086
2015-01-16,0.013535387706550231,0.01236099588766601,0.012353870768379058,0.012194003298348285,0.464870390455098
2015-01-20,0.014294639137455711,0.01365560680034493,0.013574698480434993,0.014744957234172712,0.2819174843607759
2015-01-21,0.015335137537386578,0.015602219891259997,0.015236933568920391,0.015520534708261244,0.27345188266126164
2015-01-22,0.016563139399815324,0.01691551552019803,0.01659868206044321,0.01818366759231614,0.3068315455557589
2015-01-23,0.018475353277722165,0.018107652107751712,0.018298433200089295,0.018725589065030704,0.2599535958426478
2015-01-26,0.019825198410801798,0.018675823334378713,0.01949113403610775,0.01883773592316655,0.3184595993705147
2015-01-27,0.018587845771639966,0.016924797085752424,0.015950656502627794,0.01513741106872081,0.5739219185713338
2015-01-28,0.02347159045337001,0.02217784291033019,0.021848286908823553,0.020902789668940616,0.8994281402930512
2015-01-29,0.02224363400772253,0.023174444433438912,0.022083076492831352,0.024257383866589405,0.5027424489342469
2015-01-30,0.02419339102159203,0.023928872597524298,0.02329453773870141,0.02263149108806728,0.49832486266974957
2015-02-02,0.023865305043179588,0.023155810530049392,0.02257141837019279,0.02400508352024744,0.36401080259370944
2015-02-03,0.024287139932595236,0.023081313435049683,0.024008279406331115,0.024023792045404654,0.29480642688787634
2015-02-04,0.024287133643351277,0.02440389114911111,0.024665650948611714,0.024874107349838248,0.41139387506683683
2015-02-05,0.02615596795061055,0.0245850551644156,0.025990406402610994,0.025671514110784763,0.23298004045777548
2015-02-06,0.02615595396706008,0.02460373949004538,0.025236132416809928,0.024724005932303256,0.2423177781631914
2015-02-09,0.02477255113013624,0.02422033774746986,0.025217259259261146,0.02546509457721044,0.2115193565119675
2015-02-10,0.026297112050264776,0.02638036676431417,0.026848357983785515,0.02762276033602694,0.35933937615740646
2015-02-11,0.02874394308543031,0.028970527434664578,0.02905457882219921,0.03030578105621594,0.4332107025282513
2015-02-12,0.031840108609746856,0.031364317611420486,0.03194904880000156,0.031788006481172235,0.43904646889618687
2015-02-13,0.03298822206397792,0.031177292813007088,0.03202446964425455,0.03236963142344215,0.3098737912420345
2015-02-17,0.033185832067445686,0.032673393164394604,0.03322183382922003,0.033073198725227404,0.36665342584326327
2015-02-18,0.0333175685892457,0.03257986626438729,0.03372151383043888,0.03390810276172489,0.24989525895933518
2015-02-19,0.03411750887337578,0.032813656476073066,0.03455122426994975,0.03365483169002098,0.2017532235543858
2015-02-20,0.034249237514274763,0.03325311802256338,0.03428721330889499,0.03463982912152981,0.27583363238412345
2015-02-23,0.035566788465576926,0.03652588937684843,0.03580518544172244,0.03792324748933518,0.41666505485617183
2015-02-24,0.03831474352424244,0.03708693667596746,0.03722884093065665,0.03714461343373511,0.4055012024639121
2015-02-25,0.037016020755674964,0.035216771972852556,0.03438148995478908,0.03397376711781917,0.4405631159680334
2015-02-26,0.03440923805661636,0.03453417678110832,0.032929566431552384,0.03550290826109426,0.5465481013538409
2015-02-27,0.03554800094898859,0.0342537158923938,0.034466418141508054,0.03366426617783612,0.359379658099028
2015-03-02,0.034842152360530274,0.03398250010999815,0.03452294780641507,0.03425522933763735,0.2703878975144284
2015-03-03,0.034569222182249795,0.033271829648173365,0.03432492606629281,0.03450850040934125,0.20465544153883408
2015-03-04,0.03470099944423226,0.03330925256865297,0.03454181175521076,0.0337392687514617,0.16533259376541043
2015-03-05,0.03421162237277704,0.03255183788405433,0.03212817277769103,0.03174109076285343,0.3242275897731823
2015-03-06,0.03404220414221211,0.03313156004982626,0.03259956762419916,0.03191931112578983,0.42860897024491257
2015-03-09,0.03362816724862429,0.03331861931525294,0.031468210693208945,0.03242592547191052,0.5289071685071944
2015-03-10,0.032169478797446555,0.03112118362596951,0.030280243890851724,0.029958678547874443,0.40312584670003776
2015-03-11,0.030607282630026475,0.02883026148466125,0.028686874890292202,0.027829163824553957,0.4036527089206118
2015-03-12,0.02831104625213468,0.028951828784535477,0.028234321026383596,0.029902392521929735,0.27208869060511626
2015-03-13,0.030277924823226138,0.029419378836908747,0.02913002106648528,0.029095631498404606,0.294241200913377
2015-03-16,0.0297885325518467,0.02899856723930344,0.02940341437345355,0.030371437389786565,0.19223837318501477
2015-03-17,0.0316895366861813,0.031214700403777537,0.0320244735873845,0.03233211008032022,0.28909917909559046
2015-03-18,0.0327247034740666,0.03293521045087647,0.032703285389681605,0.033673588350320124,0.3801990279583849
2015-03-19,0.03437162579690571,0.0330193938215121,0.03367442076270259,0.03276364965010245,0.2557636345181073
2015-03-20,0.03390106337932226,0.03222455741558254,0.03156248075617035,0.03126265151979972,0.40209322232354866
2015-03-23,0.03283765131177875,0.0317102805186429,0.03284471835301453,0.032491581805481146,0.20397384551076142
2015-03-24,0.03294115175476399,0.031887919783323115,0.032882413096076965,0.03200374818723056,0.17285188953476754
2015-03-25,0.032291798233582816,0.030747136066195183,0.029884235278753918,0.028898590294979848,0.2931408005716199
2015-03-26,0.02873455435259857,0.028933140897570472,0.029148876463331697,0.029705407476170537,0.2670387417967504
2015-03-27,0.030437918042996226,0.028764837048760497,0.02944116497813104,0.02877668804808277,0.21571635119139437
2015-03-30,0.029948506661779062,0.03035440655775659,0.030468784976946536,0.03170354535216055,0.26401312040384245
2015-03-31,0.031868350344843366,0.030438604231852087,0.03080824575097378,0.029883651906677897,0.2319851404393129
2015-04-01,0.030673142201837755,0.029157525680701818,0.02962025062269752,0.029714753716225492,0.22259113589480656
2015-04-02,0.030870767893907552,0.0295689508083702,0.03064792931764382,0.030718531875604416,0.16887356825271482
2015-04-06,0.030343778845345157,0.03139235410508594,0.030779937724138007,0.032622910517669704,0.20067648086088263
2015-04-07,0.03332702876631295,0.03196276449088589,0.03233561925458674,0.03136586930911053,0.1867267805377479
2015-04-08,0.031642465546783544,0.03035442414896794,0.03138334043107806,0.030981213367552496,0.20154094411599918
2015-04-09,0.03164248010437759,0.030522751442255885,0.031091082499175804,0.03188181385023886,0.17056093402952888
2015-04-10,0.031736572112256375,0.03111182783361205,0.03165675944441633,0.032388380061217636,0.219819994069603
2015-04-13,0.03401400002174097,0.03238354320005789,0.032929580525581245,0.03215386564981286,0.19537652825610363
2015-04-14,0.03272470360717104,0.031186628673172984,0.03226958849653032,0.031637889018589924,0.1260628158515834
2015-04-15,0.032169484202866694,0.03103702908592587,0.032363884102800666,0.03208819327119493,0.14809511973087824
2015-04-16,0.03204712479571484,0.031008963875804235,0.03245815054653012,0.03151593061402727,0.14424979279576655
2015-04-17,0.03136014794363012,0.03011130654226564,0.030902501802283766,0.0301838226516533,0.29507049739406205
2015-04-20,0.031378969160922934,0.03196274243225668,0.03157190700491801,0.032857440974121785,0.2637228346658077
2015-04-21,0.033759929118108614,0.0320375684466838,0.032986158081944064,0.032210167720804886,0.17024826943503776
2015-04-22,0.03271529473391198,0.03266403651613091,0.03265614550334346,0.03381430341518191,0.20362089897464875
2015-04-23,0.03394811760019424,0.034113398534513784,0.03437208228728085,0.03479932491426169,0.2555168277011879
2015-04-24,0.03600910162370692,0.03430978359777047,0.03539976853191244,0.035371587571429344,0.24755634876168991
2015-04-27,0.03772184862406766,0.0366474437469885,0.03720997131196413,0.037594893618769165,0.5827807487485823
2015-04-28,0.03974522322499538,0.03796592207015137,0.03572036627449732,0.03563428510842473,0.7232547489132268
2015-04-29,0.035698533498301474,0.03520743247901707,0.03452294178486284,0.03383307612052834,0.3681476940586534
2015-04-30,0.03426805965121825,0.03244895457287418,0.03101561850554528,0.0305590441053962,0.49480754583069914
2015-05-01,0.03187774380482443,0.033842243683589165,0.03169448123824549,0.03412389260292513,0.33698673493283543
2015-05-04,0.035077418223729326,0.034253673779247554,0.034485222510650435,0.03388936214647306,0.2888766693228238
2015-05-05,0.03380694370607726,0.03227130792775623,0.03214701979312112,0.03116883612820942,0.27789888113710165
2015-05-06,0.03231061615135007,0.03068168097656171,0.029865381487076167,0.030427715393207627,0.4241261655987423
2015-05-07,0.03111656094727186,0.030547650392957676,0.030976073711954488,0.03115309593680357,0.24381588275397403
2015-05-08,0.032921556184935,0.03199369179329008,0.032954824270065394,0.033376305713859564,0.3180465496199191
2015-05-11,0.033592509338014775,0.03193734385338301,0.032500371806080716,0.03215165945580847,0.23163475148679524
2015-05-12,0.03190095333287164,0.031298856984014356,0.03173351501123722,0.03172776535106692,0.2707926351183402
2015-05-13,0.03242070351006718,0.03158993476234906,0.03272760650040403,0.031859639594863834,0.18469286218380873
2015-05-14,0.03361140952436506,0.03324251465119747,0.03394891640309952,0.03462919125516682,0.2518888953716528
