Price,Open,High,Low,Close,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.710308236014342,28.741663455244463,28.46842365161227,28.481861114501953,147544800
2015-06-15,28.242212470034367,28.497534479294885,28.154865556799507,28.425865173339844,175955600
2015-06-16,28.45050783666142,28.634160579854694,28.302690608594347,28.578168869018555,125976400
2015-06-17,28.60504818635315,28.64088199610645,28.385559907462273,28.510982513427734,131672400
2015-06-18,28.495297804096076,28.737180658698122,28.49305765756582,28.6408748626709,141628800
2015-06-19,28.602799833249904,28.627436317957258,28.30940387193822,28.354196548461914,218867600
2015-06-22,28.553527649723613,28.681188660933987,28.46170214770337,28.58040428161621,136157200
2015-06-23,28.551294223415173,28.580409298194233,28.416912749095985,28.45050811767578,121075600
2015-06-24,28.490823743056374,29.07089879263434,28.47066754606859,28.692394256591797,221123600
2015-06-25,28.86037168312594,28.936519600524264,28.555776596069336,28.555776596069336,127752400
2015-06-26,28.593847401751965,28.66551672558404,28.334046743634982,28.387798309326172,176267200
2015-06-29,28.09887413515331,28.325081078476078,27.879387631071896,27.89058494567871,196645600
2015-06-30,28.123514490424732,28.246696929171893,27.964498247780128,28.092159271240234,177482800
2015-07-01,28.421387271978535,28.43034614902949,28.21757666371424,28.354196548461914,120955200
2015-07-02,28.316123043216894,28.3743548905888,28.168304132672308,28.318363189697266,108844000
2015-07-06,27.982417625569116,28.271335055137612,27.962259721364557,28.21982192993164,112241600
2015-07-07,28.195185216642784,28.253417073210287,27.72037490296042,28.150392532348633,187787200
2015-07-08,27.879395720997827,27.91522953036122,27.444899462120162,27.451618194580078,243046400
2015-07-09,27.738287330335332,27.785320152426383,26.7013216804665,26.891693115234375,314380000
2015-07-10,27.310524741839842,27.738300638706335,27.14702815054905,27.610639572143555,245418000
2015-07-13,28.00256705193994,28.166063557980532,27.843550838520176,28.143667221069336,165762000
2015-07-14,28.228784536563783,28.3026940138555,28.00481766627248,28.132478713989258,127072400
2015-07-15,28.157113514318965,28.47738618793802,28.125758291061004,28.40347671508789,134596800
2015-07-16,28.609517301174034,28.79541185586304,28.522170389696132,28.781970977783203,144889600
2015-07-17,28.90964562969881,29.03058624267578,28.737190173125953,29.03058624267578,184658800
2015-07-20,29.332935054699643,29.780868700287222,29.272463055655816,29.579299926757812,235600800
2015-07-21,29.753996440351017,29.769672342270248,29.187360601323384,29.28366470336914,307025600
2015-07-22,27.321716084585486,28.107840221823945,27.321716084585486,28.045129776000977,461802400
2015-07-23,28.264620377731916,28.46395076991206,28.009298263956634,28.031696319580078,203998000
2015-07-24,28.067527655461017,28.16159332934246,27.749495114967623,27.883874893188477,168649200
2015-07-27,27.568081608312834,27.684545339293233,27.350835176593637,27.49641227722168,177822000
2015-07-28,27.63302230834961,27.751726143987213,27.44713116877398,27.63302230834961,134472400
2015-07-29,27.58151651412134,27.659904565881615,27.384424602573944,27.54568099975586,148046800
2015-07-30,27.395626992489685,27.451618709013637,27.259007067472716,27.40682601928711,134513200
2015-07-31,27.458336910064084,27.46729578958228,27.07983407562666,27.16718101501465,171540000
2015-08-03,27.211964402858822,27.451608794682908,26.320575845886513,26.526626586914062,279904000
2015-08-04,26.298179763674273,26.360890190742786,25.364238670408955,25.675552368164062,496554400
2015-08-05,25.297057646963125,26.302670138017913,25.106686146470523,25.84577751159668,397250400
2015-08-06,26.091000281327553,26.210239723891853,25.674786517417267,25.902015686035156,211612000
2015-08-07,25.778278837903052,26.15399604657735,25.760279977058982,25.98975944519043,154681600
2015-08-10,26.21698661975205,26.995419217814426,26.21698661975205,26.934675216674805,219806400
2015-08-11,26.504962804225393,26.588206240596236,25.49705072051234,25.53304672241211,388331200
2015-08-12,25.317066322254924,25.967260110690887,24.664622247237084,25.9267635345459,404870000
2015-08-13,26.106747708003482,26.187740857219477,25.76927682509206,25.90651512145996,194143200
2015-08-14,25.719782783086163,26.167493707960098,25.6500393445662,26.0887508392334,171718000
2015-08-17,26.10675518155745,26.46897417022502,25.985265422954708,26.358734130859375,163538800
2015-08-18,26.1944908373532,26.421721719719006,26.099999399070054,26.21023941040039,138242800
2015-08-19,26.1202471015629,26.214738540832823,25.80077506414607,25.875019073486328,193146000
2015-08-20,25.665787036380564,25.726531042606496,25.11458354130257,25.344064712524414,274006400
2015-08-21,24.84461211763364,25.175333932719113,23.76920493420337,23.79395294189453,513102000
2015-08-24,21.343909004342557,24.477888664260377,20.69821409876855,23.19999885559082,648825200
2015-08-25,24.997602895129475,24.997602895129475,23.285499823900274,23.339494705200195,414406400
2015-08-26,24.093170657220032,24.723116998369253,23.634211762242547,24.67812156677246,387098400
2015-08-27,25.24957260310294,25.476801765236914,24.75236398414154,25.404808044433594,338464400
2015-08-28,25.236073478353163,25.492551224917044,25.09433631834652,25.488052368164062,212657600
2015-08-31,25.20457786522222,25.76702939918314,25.197828721449227,25.36881446838379,224917200
2015-09-01,24.781613901963713,25.17082938610374,24.153917810116816,24.23491096496582,307383600
2015-09-02,24.799614971644914,25.274322509765625,24.552134911744044,25.274322509765625,247555200
2015-09-03,25.308069728827025,25.37331431528775,24.756867890627888,24.831111907958984,212935600
2015-09-04,24.516136457480822,24.849106786987825,24.41264558660887,24.583629608154297,199985200
2015-09-08,25.141585705254695,25.323819468480036,24.819863331821878,25.267574310302734,219374400
2015-09-09,25.593798375146992,25.65229210634995,24.69612437558536,24.781618118286133,340043200
2015-09-10,24.808612754279864,25.485804915888515,24.725371021599024,25.326068878173828,251571200
2015-09-11,25.150585122887932,25.695037841796875,25.143835978544878,25.695037841796875,199662000
2015-09-14,26.228240764614974,26.297984206676528,25.841273828404,25.942514419555664,233453600
2015-09-15,26.08200084721381,26.216988862991936,25.74227966294069,26.160743713378906,173364800
2015-09-16,26.15399327943494,26.219237855742314,25.97175955295047,26.189990997314453,148694000
2015-09-17,26.021251019962477,26.20798357039199,25.584788207332373,25.629783630371094,256450400
2015-09-18,25.245078053490467,25.715288495667718,25.168585457839626,25.5240535736084,297141200
2015-09-21,25.573543115032393,25.956011145843206,25.571294544999848,25.920013427734375,200888000
2015-09-22,25.508299643483372,25.688284808894235,25.31481619142971,25.512800216674805,201384800
2015-09-23,25.564544713836543,25.809774458036703,25.490302421065618,25.71978187561035,143026800
2015-09-24,25.47905611784562,25.985262530782947,25.28107378315788,25.872772216796875,200878000
2015-09-25,26.196740910216345,26.25298605870687,25.652286568314114,25.807523727416992,224607600
2015-09-28,25.61404144626665,25.776027755933967,25.29681968688965,25.29681968688965,208436000
2015-09-29,25.384562436706126,25.53754931895009,24.266408539249394,24.53638458251953,293461600
2015-09-30,24.786110541126295,25.09433455930551,24.46213966718258,24.815359115600586,265892000
2015-10-01,24.53863313556866,24.66237314793036,24.14266681247692,24.65337371826172,255716400
2015-10-02,24.300152092193844,24.97509380902331,24.196661234922527,24.833354949951172,232079200
2015-10-05,24.720872182612375,25.056094573116695,24.53863841291139,24.923355102539062,208258800
2015-10-06,24.889602316150704,25.13933091100052,24.696118869393807,25.04258918762207,192787200
2015-10-07,25.13933631163884,25.146085456225386,24.615132723313057,24.923355102539062,187062400
2015-10-08,24.79060738347152,24.79060738347152,24.345145138693027,24.6353702545166,247918400
2015-10-09,24.747865426520367,25.260820907999182,24.633124842568826,25.224824905395508,211064400
2015-10-12,25.36205917788113,25.366558033817498,25.071834050720135,25.107830047607422,121868800
2015-10-13,24.932351795069557,25.29906958120137,24.900854646148584,25.150583267211914,132197200
2015-10-14,25.038090152495354,25.089834727151104,24.64887297522261,24.79511070251465,177849600
2015-10-15,24.957100199993896,25.22032711296466,24.858108178104345,25.166332244873047,150694000
2015-10-16,25.148336778120164,25.197832795746393,24.86711096566764,24.98185157775879,156930400
2015-10-19,24.927852919565233,25.141583818008936,24.772615745379586,25.1370849609375,119036800
2015-10-20,25.049339695156796,25.686035218200203,24.932350535996218,25.59604263305664,195871200
2015-10-21,25.64778682173688,26.003256559814464,25.580291959303942,25.593791961669922,167180800
2015-10-22,25.722035000555053,25.985261917114258,25.670288702098475,25.985261917114258,166616400
2015-10-23,26.25523268843925,26.824434990928562,26.171990973363176,26.790687561035156,237467600
2015-10-26,26.5657146114412,26.57696261365822,25.854774959028116,25.935768127441406,265335200
2015-10-27,25.962761409444894,26.219239154410243,25.645537941665477,25.771528244018555,279537600
2015-10-28,26.306983155255754,26.840187826165888,26.111249403954748,26.833436965942383,342205600
2015-10-29,26.705196032223327,27.152908653676217,26.6084543073803,27.116910934448242,204909200
2015-10-30,27.220403968118237,27.27215026450883,26.87393361708041,26.885183334350586,197461200
2015-11-02,27.177662955238976,27.30365156880463,26.90993543494584,27.263154983520508,128813200
2015-11-03,27.175403463547447,27.782850320594342,27.15515431953093,27.575868606567383,182076000
2015-11-04,27.701853508330462,27.857090631522194,27.362134125890602,27.4476261138916,179544400
2015-11-05,27.531225934047526,27.721019444908634,27.15390055469232,27.32109832763672,158210800
2015-11-06,27.364041023072424,27.522200919952876,27.25332909525611,27.35274314880371,132169200
2015-11-09,27.330141346032065,27.52219308724792,27.12453353860263,27.242023468017578,135485600
2015-11-10,26.412811886820972,26.67716553216662,26.223018332650877,26.383438110351562,236511600
2015-11-11,26.29305978895489,26.530299556650416,26.03096436123828,26.23431396484375,180872000
2015-11-12,26.268208045051107,26.39473593171521,26.130382286872063,26.146198272705078,130102400
2015-11-13,26.028710175020755,26.11230995375228,25.366695150919607,25.382511138916016,183249600
2015-11-16,25.165603465369564,25.81180245123472,25.07974549775184,25.798246383666992,152426800
2015-11-17,25.965438274783363,25.994812046223263,25.603928857088597,25.687528610229492,110467600
2015-11-18,26.155237279128617,26.54611882638717,26.096491447747365,26.500930786132812,186698800
2015-11-19,26.58000983593225,27.056751057183078,26.381180052076427,26.83758544921875,173183200
2015-11-20,26.93247666370813,27.095156332926983,26.853396747785876,26.9550724029541,137148400
2015-11-23,26.94829576942529,27.052231355323833,26.512224498168308,26.604862213134766,129930000
2015-11-24,26.509972050567594,26.966377519878318,26.462524085229358,26.860183715820312,171212800
2015-11-25,26.934744471990324,26.9392643106886,26.64327693323343,26.66813087463379,85553200
2015-11-27,26.726873352774142,26.75398721011677,26.570971689727074,26.618419647216797,52185600
2015-11-30,26.65908990456631,26.979931187118545,26.60486391301639,26.72913360595703,156721200
2015-12-01,26.83081132768114,26.844367396521143,26.4037779210867,26.512229919433594,139409600
2015-12-02,26.512225764605457,26.686203331916857,26.227538020699246,26.27272605895996,133546400
2015-12-03,26.333730877768634,26.387956866531066,25.80728180391958,26.028705596923828,166278000
2015-12-04,26.049044683350242,26.943781367176232,26.008374755730276,26.894073486328125,231108000
2015-12-07,26.882767095818593,27.08159681964728,26.61841180509659,26.724605560302734,128336800
2015-12-08,26.55290015819158,26.796919743026645,26.40377822777912,26.713321685791016,137238000
2015-12-09,26.580007266474304,26.59130513697723,26.00159215203521,26.12360191345215,185445600
2015-12-10,26.218499347245395,26.4218489614526,26.098749497715907,26.24787139892578,116850800
2015-12-11,26.02644713348899,26.07163516968972,25.49773814611241,25.57229995727539,187544800
2015-12-14,25.346353117071214,25.459324917071743,24.806348050973714,25.41413688659668,257274800
2015-12-15,25.292123448469916,25.486435054047703,24.932872280459776,24.96450424194336,213292400
2015-12-16,25.095554978425934,25.303422671702734,24.582663777260567,25.156558990478516,224954000
2015-12-17,25.31020584948216,25.36217364527321,24.62333869934082,24.62333869934082,179091200
2015-12-18,24.607523072875654,24.745347109680957,23.907096398068227,23.956804275512695,385813200
2015-12-21,24.239236184804827,24.2595720111044,23.852872723246588,24.250534057617188,190362400
2015-12-22,24.26634006262934,24.33864193697029,24.05169263418929,24.227930068969727,131157600
2015-12-23,24.23697234195334,24.59396368974773,24.221156356864377,24.539737701416016,130629600
2015-12-24,24.62785701513054,24.62785701513054,24.390615501147582,24.40869140625,54281600
2015-12-28,24.309273606755713,24.33186934813925,23.990693994241738,24.135297775268555,106816800
2015-12-29,24.166935220216242,24.725016372100367,24.144341197526543,24.569114685058594,123724800
2015-12-30,24.53295755837083,24.560069688298338,24.21663615998402,24.248268127441406,100855200
2015-12-31,24.17823067554295,24.182748790103684,23.683413526199157,23.78282928466797,163649200
2016-01-04,23.18407468563619,23.80767955142183,23.04624894131739,23.803159713745117,270597600
2016-01-05,23.893537660989995,23.916131678081758,23.13888680248448,23.206668853759766,223164000
2016-01-06,22.72089335584966,23.129852542884784,22.56499340636256,22.752525329589844,273829600
2016-01-07,22.296120049866783,22.623737661641886,21.787746823710957,21.792264938354492,324377600
2016-01-08,22.26674485009943,22.393272728006615,21.862305556002614,21.907493591308594,283192000
2016-01-11,22.361645687596138,22.381979790822058,21.99335639580132,22.262229919433594,198957600
2016-01-12,22.718634798918274,22.750266772155083,22.33226963872977,22.5853271484375,196616800
2016-01-13,22.66666698940705,22.863238586263442,21.984317922164728,22.00465202331543,249758400
2016-01-14,22.1334388869678,22.702817828175373,21.631843727651237,22.485910415649414,252680400
2016-01-15,21.73577802597935,22.07695341364094,21.545986191028987,21.945905685424805,319335600
2016-01-19,22.235113496163347,22.289339484794287,21.577616704237446,21.839712142944336,212350800
2016-01-20,21.48724000536185,22.185406755392286,21.107654617921323,21.86908531188965,289337600
2016-01-21,21.93008534125748,22.115359024954458,21.451086010818546,21.75836944580078,208646000
2016-01-22,22.28482014469573,22.92424104675834,22.226076040621987,22.915203094482422,263202000
2016-01-25,22.93779979393202,22.94005971321839,22.41587048664698,22.467838287353516,207178000
2016-01-26,22.578551703832094,22.793197507383223,22.158296326850905,22.59210777282715,300308000
2016-01-27,21.699623611050658,21.83292950799026,21.08957485507071,21.107650756835938,533478800
2016-01-28,21.191251155159947,21.35618902330654,20.874929759884267,21.259033203125,222715200
2016-01-29,21.417199504928192,21.99335479736328,21.31778374399101,21.99335479736328,257666000
2016-02-01,21.79679201493952,21.851018027735417,21.555032291616048,21.78775405883789,163774000
2016-02-02,21.55953467532109,21.69962030695213,21.301959147731427,21.347148895263672,149428800
2016-02-03,21.46464878218312,21.88038431011286,21.25678101821825,21.769672393798828,183857200
2016-02-04,21.776484545584424,22.11042423534878,21.624281283757696,21.944589614868164,185886800
2016-02-05,21.926418038273624,22.017286262241782,21.283529123337583,21.35849380493164,185672400
2016-02-08,21.15630922406545,21.740135164718094,21.135864787153604,21.583389282226562,216085600
2016-02-09,21.41982411907647,21.794654346432146,21.338042915538264,21.578842163085938,177324800
2016-02-10,21.79011349081531,21.887796514478033,21.37666477667315,21.415283203125,169374400
2016-02-11,21.306245199612153,21.517513078323827,21.033640534698964,21.285799026489258,200298800
2016-02-12,21.397111915122284,21.46753395868016,21.1290516334015,21.35167694091797,161405600
2016-02-16,21.585660743574064,22.001381645287527,21.492522082438995,21.953676223754883,196231600
2016-02-17,21.960493203597316,22.310334729195237,21.84236572907315,22.28989028930664,179452800
2016-02-18,22.453444009246983,22.46480318331147,21.82872756536587,21.867347717285156,156084000
2016-02-19,21.80828628182605,21.98093570017723,21.762853045338996,21.817373275756836,141496800
2016-02-22,21.8787111372686,22.01274214855817,21.79011510148698,22.008197784423828,137123200
2016-02-23,21.89914856814403,21.92186518024676,21.478885178161185,21.51068878173828,127770400
2016-02-24,21.349408367091467,21.894614240089467,21.199475538799973,21.83100700378418,145022800
2016-02-25,21.81964391184609,21.980934143066406,21.637907512438176,21.980934143066406,110330800
2016-02-26,22.08089233083262,22.26717140018661,21.940048237642483,22.0150146484375,115964400
2016-02-29,22.003654820934738,22.314877899084316,21.955949397247647,21.965036392211914,140865200
2016-03-01,22.18312550486775,22.891893985949675,22.130875701962765,22.837373733520508,201628400
2016-03-02,22.83282031897119,22.919144155650006,22.635182114140644,22.887340545654297,132678400
2016-03-03,22.848724515856876,23.105425604313712,22.81919135122154,23.057720184326172,147822800
2016-03-04,23.255355063597985,23.56884852119288,23.02818543929733,23.40074348449707,184220400
2016-03-07,23.259902598177465,23.359857808560097,22.935049897600972,23.141775131225586,143315600
2016-03-08,22.89416010981613,23.116787159166762,22.807836255217826,22.950952529907227,126247600
2016-03-09,23.01456036910305,23.07589715499009,22.778303687323117,22.971399307250977,108806800
2016-03-10,23.037279542900215,23.22582907206048,22.751045242646086,22.982757568359375,134054400
2016-03-11,23.225827111141385,23.23491410613099,23.057722036751358,23.230371475219727,109632800
2016-03-14,23.150862525065378,23.378032201182982,23.121329357943154,23.2894344329834,100304400
2016-03-15,23.616558509102784,23.89370578174272,23.591569706935772,23.757404327392578,160270800
2016-03-16,23.76422070767214,24.15040847599913,23.759676343432734,24.073171615600586,153214000
2016-03-17,23.970948364345457,24.1867606406996,23.84373387431266,24.034557342529297,137682800
2016-03-18,24.157212719677158,24.19356068502053,23.895969084728822,24.06180191040039,176820800
2016-03-21,24.064084333288598,24.454816461194927,23.88462007764943,24.059541702270508,142010800
2016-03-22,23.90960962872187,24.37303599957692,23.900522633234456,24.243549346923828,129777600
2016-03-23,24.189026913812217,24.323056185472243,24.057268090942788,24.109516143798828,102814000
2016-03-24,23.95958499423647,24.13677705673448,23.827826171754918,24.00501823425293,104532000
2016-03-28,24.079981967677302,24.12314475411954,23.86644195033169,23.89597511291504,77645600
2016-03-29,23.82783000305936,24.486622488228114,23.82555782074309,24.461633682250977,124760400
2016-03-30,24.681984619293594,25.084074166526236,24.67062544269837,24.888708114624023,182404400
2016-03-31,24.925050893184807,24.96594149396297,24.734227511831172,24.75921630859375,103553600
2016-04-01,24.711515979740966,24.98866324945069,24.57975715755651,24.986391067504883,103496000
2016-04-04,25.084075582474743,25.486166885571684,25.04999978393256,25.24309539794922,149424800
2016-04-05,24.877351465269015,25.154498744635635,24.85690529337838,24.94550132751465,106314800
2016-04-06,25.04091037245397,25.21128760376482,24.806924185593598,25.206743240356445,105616400
2016-04-07,24.97730216923229,25.08407218137641,24.56158302951894,24.656993865966797,127207600
2016-04-08,24.741051837327813,24.936416176747063,24.572945018388747,24.68425941467285,94326800
2016-04-11,24.754675730607296,25.12723379828058,24.72287211994007,24.766033172607422,117630000
2016-04-12,24.838731205429305,25.102248857939628,24.68425749168236,25.088619232177734,108929200
2016-04-13,25.170397525964894,25.52023725639498,25.170397525964894,25.45208740234375,133029200
2016-04-14,25.356682552231938,25.53160245873693,25.290803131214734,25.465723037719727,101895600
