Price,Open,High,Low,Close,Volume,RSI,EMA_20,MACD,MACD_signal,BB_high,BB_low
2015-03-19,28.715786690805473,28.827304309022193,28.41468946194509,28.436992645263672,183238000.0,56.2393570827971,28.09764381913255,0.25914256710844086,0.3630012672037509,29.662824019579677,27.26088928303263
2015-03-20,28.604263901299028,28.637717819416945,27.91508596209379,28.08013153076172,274780400.0,51.85546898689009,28.095975982144854,0.23043550652248612,0.336488115067498,29.61734320722332,27.226077965872385
2015-03-23,28.352236379049575,28.515051128701085,28.218413892358317,28.3723087310791,150838800.0,54.951672928323404,28.122293386805257,0.22862575701154597,0.3149156434563076,29.40826029709831,27.306023455343094
2015-03-24,28.37676587330061,28.557422117693964,28.227331013820923,28.25632667541504,131369200.0,53.481345412357534,28.13505846191095,0.21535031056667364,0.29500257687838083,29.212778017512914,27.379282071598414
2015-03-25,28.222869783532424,28.285319357030684,27.518077850341797,27.518077850341797,206620800.0,45.19246550527685,28.076298403666268,0.1436035410035501,0.2647227697034147,29.189721291668903,27.28167687117289
2015-03-26,27.37980678968051,27.85264041377287,27.344120334174143,27.709897994995117,190291600.0,47.47056348303797,28.041403126649968,0.10105706879961573,0.23198962952265492,29.06181496734197,27.271748074345044
2015-03-27,27.783502161853857,27.81249613295622,27.413264516541265,27.48909568786621,158184800.0,45.1444516476324,27.98880241819437,0.0489574313896739,0.19538318989605874,29.021104949130095,27.19625631033035
2015-03-30,27.66751218813297,28.191644472093586,27.656359749520163,28.184953689575195,188398800.0,52.96641827569196,28.00748349165921,0.06309074772744694,0.1689247014623364,28.936672431498547,27.22002274367235
2015-03-31,28.12251308695356,28.211727524839542,27.736663067910687,27.752275466918945,168362400.0,48.34984649651432,27.98317796549347,0.038929234244832855,0.1429256080188357,28.814723843995687,27.23201592498625
2015-04-01,27.83925003582992,27.906161267922673,27.45562926862788,27.712120056152344,162485600.0,47.932294156712864,27.9573629265086,0.01635235491103515,0.11761095739727559,28.719240735323954,27.23181650802321
2015-04-02,27.886087113408173,28.00429548158997,27.698738386846077,27.950767517089844,128880400.0,50.65949332391608,27.956734792278244,0.01751496935494501,0.09759175978880948,28.7003287732069,27.22641721373158
2015-04-06,27.761191272731303,28.439218476535935,27.729966481247576,28.40353202819824,148776000.0,55.429273554062846,27.99928690998491,0.05434421552500268,0.08894225093604813,28.72451812544326,27.218955881209574
2015-04-07,28.468218312182895,28.575274276033092,28.09798069323383,28.104671478271484,140049200.0,51.86516115078786,28.009323535536012,0.058739003093997155,0.08290160136763794,28.693941321694876,27.22432993379829
2015-04-08,28.06897863149046,28.191648667996017,27.872708274705047,28.013219833374023,149316800.0,50.788970467022075,28.009694611520583,0.05421753446712785,0.07716478798753593,28.701213916012595,27.241368023684668
2015-04-09,28.06898208162467,28.231798540851795,27.803571327071097,28.22733688354492,129936000.0,53.23562710506656,28.030422446951473,0.0671377720583699,0.07515938480170273,28.680158368707254,27.358775003790306
2015-04-10,28.09128178682169,28.37230660554711,27.93738866125352,28.3477725982666,160752000.0,54.60281505981699,28.06064627088625,0.08610276995457156,0.0773480618322765,28.712924742526365,27.38511278646533
2015-04-13,28.631029764719884,28.67563953079171,28.23848900731811,28.292016983032227,145460400.0,53.81837157037681,28.082681576804912,0.09553241700606208,0.08098493286703362,28.71816454746433,27.45258225581936
2015-04-14,28.325467893901763,28.390148300373983,28.08236036419002,28.169343948364254,102098400.0,52.046692931824566,28.09093513600104,0.09204574549732314,0.08319709539309153,28.726127416607287,27.474729173663707
2015-04-15,28.19388148911807,28.35446540967976,28.1046670655014,28.276403427124023,115881600.0,53.48582425075965,28.108598782774656,0.09680542572063189,0.0859187614585996,28.719389803503166,27.47566768398463
2015-04-16,28.164882440536996,28.347771221256455,28.126966868081063,28.14034843444824,113476000.0,51.37567373919912,28.11162255912452,0.08857793444885331,0.08645059605665034,28.639914363611364,27.503844982396938
2015-04-17,28.00206966159836,28.133659611037796,27.75896041204498,27.823640823364254,207828000.0,46.751840587107836,28.08419572714735,0.05585803431242553,0.08033208370780538,28.593085630786668,27.48933853303169
2015-04-20,28.006530269959693,28.57526901455029,27.917315848762083,28.459291458129883,188217200.0,55.42338376234225,28.11991913009807,0.08029339926590495,0.0803243468194253,28.64136016741352,27.478979989141653
2015-04-21,28.570815232392768,28.59311671415308,28.251873073666808,28.305402755737305,129740400.0,53.16603332459097,28.137584237301805,0.08624686963100459,0.08150885138174116,28.631523710359282,27.482125848661717
2015-04-22,28.32323800100604,28.74254354117084,28.17380483368184,28.686784744262695,150618000.0,57.757902892217835,28.189889047488556,0.12035203359279834,0.0892774878239526,28.710673255559737,27.446022110346025
2015-04-23,28.615415701301764,29.088249217436424,28.579729253943356,28.92097282409668,183083600.0,60.329959568385604,28.259516073832188,0.16438274068816483,0.10429853839679505,28.82626632854831,27.470718534732942
2015-04-24,29.10386670980074,29.135091504070484,28.82284015812573,29.05702781677246,178103600.0,61.78573683963215,28.335469573159834,0.2078598155696305,0.12501079383136215,28.96940327445089,27.462294571008094
2015-04-27,29.509785916396012,29.692676408679905,29.25106427507844,29.585617065429688,387816800.0,66.87217471046552,28.454531239090297,0.2817209417591684,0.15635282341692341,29.21146623662911,27.429883746586224
2015-04-28,29.989323531981157,30.007163358502904,28.898681211254328,29.119483947753903,475696000.0,59.36778441539178,28.51786006848683,0.29919444215849467,0.18492114716523766,29.320664673579135,27.414138335454066
2015-04-29,29.030262396360513,29.349201098226025,28.615416788979697,28.691247940063477,253544400.0,53.435060026384086,28.534373199113176,0.2753136063347057,0.2029996389991313,29.333694063148695,27.495006193198964
2015-04-30,28.691241625084302,28.691241625084302,27.785719458545497,27.91284942626953,332781600.0,44.692451888912345,28.475180458842352,0.1913716044454965,0.20067403208840434,29.31683576832289,27.53193742503649
2015-05-01,28.12473932691889,29.023572642555443,27.94631218188357,28.76038932800293,234050400.0,53.595137558830096,28.502343208286216,0.1910342264147893,0.19874607095368135,29.34101106007056,27.588724314380126
2015-05-04,28.8830587408262,29.121708041200908,28.60649386439373,28.70462989807129,203953200.0,52.99079947871614,28.521608607313365,0.18414482498404539,0.19582582175975416,29.361662554546008,27.59818260689198
2015-05-05,28.58195763943982,28.64886887568983,28.053365339233785,28.05782699584961,197085600.0,46.44804889880808,28.477438930031102,0.12505181656354125,0.18167102072051158,29.363533908407902,27.5916268047879
2015-05-06,28.22732960990973,28.269706835286797,27.513617770851592,27.88162612915039,288564000.0,44.82438910695749,28.42069485375675,0.06327287397245485,0.15799139137090024,29.372469847826828,27.56953149494661
2015-05-07,27.94433980407834,28.237737504672765,27.776364686526524,28.05408477783203,175763600.0,46.78513862675256,28.385779608430585,0.027906895210765725,0.13197449213887333,29.37625046743333,27.54842566476882
2015-05-08,28.372121744216695,28.582651138305664,28.244460703036083,28.582651138305664,222201600.0,52.37163895482579,28.404529277942498,0.042045317868755205,0.1139886572848497,29.387840273945294,27.56032371226076
2015-05-11,28.531136923635124,28.569210878091393,28.136954788653792,28.291492462158203,168143200.0,49.301340986940204,28.39376386691542,0.0294169475762871,0.0970743153431372,29.387834978269726,27.560276555848926
2015-05-12,28.130239960233904,28.41691729500988,27.955546066150525,28.190711975097656,192640000.0,48.24698815794004,28.374425591504206,0.011148220344296078,0.07988909634336898,29.38752471821652,27.562723618575475
2015-05-13,28.253420196141793,28.486345939426375,28.190709747705863,28.222064971923828,138776800.0,48.61515912681068,28.359915056306075,-0.0007908365190729683,0.0637531097708806,29.387478303760513,27.557336187511456
2015-05-14,28.535616247578584,28.880523681640625,28.479624536905582,28.880523681640625,180814000.0,55.73695285509445,28.40949683014746,0.0423908346510693,0.05948065474691834,29.427640186342874,27.591191829648334
2015-05-15,28.907402605932777,29.00146827165292,28.71479098065927,28.840211868286133,152832000.0,55.23225020716309,28.45051730997019,0.07252378467745046,0.06208928073302477,29.43238510755825,27.688104012925148
2015-05-18,28.75285998776585,29.276941499810263,28.748379694703456,29.158239364624023,203531600.0,58.43030717449818,28.517919410413413,0.12067545423872161,0.07380651543416414,29.503610968996956,27.686772942135857
2015-05-19,29.270225068418625,29.312779312198696,29.035059217371547,29.131366729736328,178532800.0,58.052930250225515,28.57634296463464,0.1548822164482324,0.0900216556369778,29.56336881985447,27.709611488678245
2015-05-20,29.115688131979727,29.33517467023896,28.96786920281095,29.129125595092773,145819600.0,58.01927507545919,28.628988929440176,0.17973856679524758,0.10796503786863176,29.610016379438726,27.707198014176996
2015-05-21,29.131363735257175,29.48075140148702,29.07761047219789,29.426998138427734,158921600.0,61.235928687611946,28.704989806486612,0.2209265248910519,0.1305573352731158,29.68737076872383,27.680446156324997
2015-05-22,29.474034835932816,29.78086828529664,29.42923873802828,29.684560775756836,182384000.0,63.81753262495469,28.798282279750442,0.2712249186859168,0.158690851955676,29.7994511603523,27.631119060594965
2015-05-26,29.698010013711308,29.767439200555813,28.91860280132312,29.03058624267578,282790400.0,53.9863291343478,28.82040646669571,0.25537270128584666,0.17802722182171016,29.707691816863015,27.66737532180886
2015-05-27,29.191831740938717,29.62184758462083,29.12688287295774,29.572574615478516,183332800.0,59.54817121278036,28.89204152848455,0.2832781823351702,0.19907741392440217,29.786298340222984,27.63407786522135
2015-05-28,29.53227628303564,29.552432484330534,29.36206266521691,29.514358520507812,122933200.0,58.72704912416455,28.95130981343915,0.29726919059740453,0.21871576925900266,29.882937374743022,27.619749888745744
2015-05-29,29.39116785708155,29.440440835950447,29.093291545724245,29.17840003967285,203538000.0,54.09155539319276,28.972937454032834,0.2780430169402699,0.23058121879525612,29.891816197786685,27.737426127042415
2015-06-01,29.178393627926333,29.42699690578592,29.126882222232776,29.23662376403809,128451200.0,54.758052346644575,28.998050435938097,0.26445582166606485,0.23735613936941788,29.930728710736027,27.746137057696593
2015-06-02,29.084327646640585,29.263501763122008,28.96338708305629,29.106725692749023,134670400.0,52.91239772091218,29.00840046039628,0.24043460234080527,0.23797183196369537,29.95503615582476,27.76203919207563
2015-06-03,29.263508783621116,29.32621922681494,29.093291794269735,29.14256477355957,123934000.0,53.379293701001934,29.02117801403088,0.2217335212550111,0.23472416982195854,29.951258612278412,27.874290513392975
2015-06-04,29.02161832151451,29.245585121263073,28.87156097577843,28.97234535217285,153800400.0,50.80274888367858,29.016527284330117,0.19097604210275776,0.2259745442781184,29.8917610386399,28.042860009333737
2015-06-05,29.00370861831629,29.04626286887471,28.74838653242886,28.813335418701172,142507200.0,48.450088279800404,28.997175678079742,0.15201738377658103,0.21118311217781094,29.834000726985753,28.176545385074792
2015-06-08,28.869326349947787,28.93875894592509,28.405716735453293,28.62296485900879,210699200.0,45.720226515644455,28.961536552453936,0.10457557110936833,0.18986160396412244,29.832081658548255,28.182495825582606
2015-06-09,28.37659874556621,28.685674087079356,28.134715850173816,28.53785514831543,224301600.0,44.512707157906156,28.92118594253598,0.05942493672949567,0.1637742705171971,29.8078182225688,28.23139553017778
2015-06-10,28.64983562186176,28.967868100801432,28.634158012582517,28.864845275878903,156349200.0,49.97883449617882,28.91582016475912,0.049457983368796476,0.14091101308751697,29.74909328265557,28.35753380016914
2015-06-11,28.932033944612545,29.1560007783716,28.77525784447374,28.799894332885746,141563600.0,48.947377467963875,28.904779609342608,0.03590422122783821,0.11990965471558122,29.678376128196742,28.486033890724155
2015-06-12,28.710308236014345,28.741663455244463,28.46842365161227,28.481861114501953,147544800.0,44.143384632564015,28.864501657453022,-0.0004941593659530952,0.09582889189927436,29.708629499791083,28.41591426241595
2015-06-15,28.242212470034367,28.497534479294885,28.154865556799507,28.425865173339844,175955600.0,43.336893771627466,28.822726754204147,-0.03347269035845457,0.06996857544772858,29.739553048559586,28.34355604415282
2015-06-16,28.45050783666142,28.634160579854697,28.302690608594347,28.578168869018555,125976400.0,46.21516828445763,28.799435527043613,-0.04677953304364024,0.046618953749454815,29.736470408737887,28.288631634413967
2015-06-17,28.60504818635315,28.64088199610645,28.385559907462273,28.510982513427734,131672400.0,45.12619830619319,28.77196381146115,-0.06203161726812567,0.02488883954593872,29.734991346848915,28.22807227467208
2015-06-18,28.495297804096076,28.73718065869812,28.49305765756582,28.6408748626709,141628800.0,47.692358012753026,28.759479149671602,-0.06291256004263346,0.007328559628224285,29.721429440869585,28.192809107409225
2015-06-19,28.602799833249904,28.627436317957255,28.30940387193822,28.35419654846191,218867600.0,42.92156934948369,28.72088080669925,-0.08575473047189419,-0.01128809839179941,29.678854543526732,28.128103845755497
2015-06-22,28.553527649723613,28.681188660933987,28.46170214770337,28.58040428161621,136157200.0,47.39333886398282,28.707502090024672,-0.08462869462528033,-0.025956217638495593,29.546750509663777,28.149792230204387
2015-06-23,28.551294223415173,28.580409298194233,28.416912749095985,28.45050811767578,121075600.0,45.20330352200776,28.683026473610493,-0.09314413039169978,-0.039393800189136435,29.53306265891263,28.105472268455532
2015-06-24,28.490823743056374,29.07089879263434,28.47066754606859,28.692394256591797,221123600.0,49.850585497669414,28.683918643418234,-0.07945853615964538,-0.047406747383238225,29.40094321879749,28.149573672682
2015-06-25,28.86037168312594,28.936519600524264,28.555776596069336,28.555776596069336,127752400.0,47.405179420425505,28.671714638908817,-0.07872896902624404,-0.05367119171183939,29.258999655760565,28.195659043275082
2015-06-26,28.593847401751965,28.66551672558404,28.334046743634985,28.387798309326172,176267200.0,44.51379190400245,28.644674988472374,-0.09066015190663634,-0.061068983750798785,29.19650951012288,28.179089015878098
2015-06-29,28.09887413515331,28.32508107847608,27.879387631071896,27.89058494567871,196645600.0,37.267929246519145,28.572856889158693,-0.13863852474598204,-0.07658289194983543,29.175056946904565,28.065937697260477
2015-06-30,28.123514490424732,28.246696929171893,27.964498247780128,28.09215927124023,177482800.0,41.43034340760965,28.52707616364265,-0.15856848860955353,-0.09298001128177906,29.122749598091296,28.016788403922867
2015-07-01,28.421387271978535,28.43034614902949,28.21757666371424,28.35419654846191,120955200.0,46.40845355983212,28.510611438387343,-0.15147282577718002,-0.10467857418085925,29.02355196162443,28.03714921787996
2015-07-02,28.316123043216898,28.3743548905888,28.168304132672308,28.318363189697266,108844000.0,45.83473921066752,28.49230208136924,-0.1470458612854415,-0.11315203160177571,28.954692534580175,28.040610428676658
2015-07-06,27.982417625569116,28.271335055137612,27.962259721364557,28.21982192993164,112241600.0,44.21594082996318,28.466351590756133,-0.14976254673577216,-0.12047413462857501,28.916161621115148,28.019789993264734
2015-07-07,28.195185216642784,28.253417073210287,27.72037490296042,28.150392532348633,187787200.0,43.06195180741286,28.43626025186018,-0.1557228357506517,-0.12752387485299035,28.906953701640777,27.98174068007309
2015-07-08,27.879395720997827,27.91522953036122,27.44489946212016,27.45161819458008,243046400.0,33.56664543788821,28.342484817833505,-0.21436064086064732,-0.14489122805452176,29.02055822222466,27.75951246411567
2015-07-09,27.738287330335332,27.785320152426383,26.7013216804665,26.891693115234375,314380000.0,28.200631864111827,28.20431417949073,-0.30252547295035015,-0.17641807703368745,29.16461470096335,27.418140769312526
2015-07-10,27.31052474183984,27.738300638706335,27.14702815054905,27.610639572143555,245418000.0,41.19877978818654,28.14777374069576,-0.3108010459971027,-0.2032946708263705,29.12037579696704,27.34345419723462
2015-07-13,28.00256705193994,28.166063557980532,27.843550838520176,28.143667221069336,165762000.0,48.62474209642709,28.147382643588482,-0.2712221406807096,-0.21688016479723835,29.09664114759288,27.333369457265515
2015-07-14,28.228784536563783,28.3026940138555,28.00481766627248,28.132478713989254,127072400.0,48.486324039312834,28.14596322172189,-0.2380147067021099,-0.22110707317821265,29.077200141039732,27.323471817883608
2015-07-15,28.157113514318965,28.47738618793802,28.125758291061004,28.40347671508789,134596800.0,52.04698014050043,28.170488316328175,-0.18766699387679608,-0.21441905731792935,29.05663736961813,27.326565373912146
2015-07-16,28.609517301174034,28.79541185586304,28.522170389696132,28.781970977783203,144889600.0,56.56289982582183,28.228724760276272,-0.11588885040688979,-0.19471301593572143,29.097820566911714,27.312481023054104
2015-07-17,28.90964562969881,29.03058624267578,28.737190173125953,29.03058624267578,184658800.0,59.275812701295955,28.305092520504797,-0.03849918581189371,-0.1634702499109559,29.16996076076314,27.27931196720317
2015-07-20,29.332935054699643,29.780868700287225,29.272463055655816,29.579299926757812,235600800.0,64.53984278678996,28.426445606814607,0.06634451122847196,-0.11750729768307033,29.400474386549366,27.171308679246533
2015-07-21,29.753996440351017,29.769672342270248,29.187360601323384,29.28366470336914,307025600.0,60.037065543159294,28.50808552077218,0.12414750948004993,-0.06917633625044628,29.51231938329795,27.129789724673245
2015-07-22,27.32171608458549,28.107840221823945,27.32171608458549,28.045129776000977,461802400.0,45.66365086256887,28.463994497460636,0.06921946536311552,-0.04149717592773392,29.49633732091571,27.105233952888003
2015-07-23,28.264620377731916,28.46395076991206,28.009298263956634,28.03169631958008,203998000.0,45.53631153744659,28.422823242424393,0.024324232390480205,-0.028332894264091097,29.454674899989428,27.08082658011311
2015-07-24,28.067527655461017,28.16159332934246,27.749495114967623,27.883874893188477,168649200.0,44.07963149747675,28.37149482821145,-0.022919317284738838,-0.027250178868220648,29.424598764373407,27.043712545441046
2015-07-27,27.56808160831283,27.684545339293233,27.350835176593637,27.49641227722168,177822000.0,40.42893505654746,28.28815363287909,-0.09058100428934424,-0.039916343952445366,29.419765588822422,26.95940711778158
2015-07-28,27.63302230834961,27.751726143987213,27.44713116877398,27.63302230834961,134472400.0,42.24513560750776,28.225760173400094,-0.13166236906862494,-0.058265548975681286,29.424406063566703,26.92901037930439
2015-07-29,27.58151651412134,27.659904565881615,27.384424602573944,27.54568099975586,148046800.0,41.37656591774425,28.160990728291118,-0.1693155955035337,-0.08047555828125177,29.426871249536678,26.87189736618598
2015-07-30,27.395626992489685,27.451618709013637,27.259007067472716,27.40682601928711,134513200.0,39.96959800746689,28.089165517909784,-0.20796321470783496,-0.10597308956656842,29.415365212651427,26.78866635015375
2015-07-31,27.458336910064084,27.46729578958228,27.07983407562666,27.16718101501465,171540000.0,37.59365559996518,28.00135747001501,-0.2549897176764411,-0.13577641518854297,29.414513785508262,26.67439955982865
2015-08-03,27.211964402858825,27.451608794682908,26.320575845886513,26.526626586914062,279904000.0,32.10084164726234,27.86090690971968,-0.3400263371421879,-0.17662639957927198,29.477360224427223,26.442233586607934
2015-08-04,26.298179763674273,26.360890190742783,25.364238670408955,25.675552368164062,496554400.0,26.550189236909546,27.652777905762004,-0.47066748565931604,-0.2354346167952808,29.646590555949164,26.02551923866754
2015-08-05,25.297057646963125,26.302670138017913,25.106686146470523,25.84577751159668,397250400.0,29.187600643289656,27.480682630127212,-0.5540787160965195,-0.2991634366555285,29.759493041340075,25.752032684978285
2015-08-06,26.091000281327553,26.210239723891853,25.674786517417267,25.902015686035156,211612000.0,30.080855718569907,27.33033339735654,-0.6086288717135204,-0.3610565236671269,29.837732117221215,25.57482586617722
2015-08-07,25.778278837903052,26.15399604657735,25.760279977058985,25.98975944519043,154681600.0,31.53204232540257,27.202659687626433,-0.6374321539114511,-0.4163316497159918,29.884499997127016,25.365969973576107
2015-08-10,26.21698661975205,26.995419217814423,26.21698661975205,26.934675216674805,219806400.0,44.81536878356024,27.17713735705961,-0.5773567476072436,-0.4485366692942422,29.83001869297952,25.299552077284147
2015-08-11,26.504962804225393,26.588206240596236,25.49705072051234,25.53304672241211,388331200.0,34.21239935985321,27.020557296616992,-0.6355203775652747,-0.4859334109484487,29.848286123862756,25.021341447243202
2015-08-12,25.317066322254924,25.967260110690887,24.664622247237084,25.9267635345459,404870000.0,38.606392866154444,26.91638646213403,-0.6424401667061623,-0.5172347620999914,29.766724282727953,24.855231970323803
2015-08-13,26.10674770800348,26.187740857219477,25.76927682509206,25.90651512145996,194143200.0,38.4641066830139,26.820208239212693,-0.64215565648772,-0.5422189409775372,29.598202247059135,24.7362084203603
2015-08-14,25.719782783086163,26.167493707960094,25.6500393445662,26.0887508392334,171718000.0,40.58645264653025,26.750545629690855,-0.6200774142265253,-0.5577906356273349,29.335578349332533,24.704648777742666
2015-08-17,26.10675518155745,26.46897417022502,25.985265422954708,26.358734130859375,163538800.0,43.68528194729693,26.71323024884976,-0.5741761081175163,-0.5610677301253711,28.867879518122823,24.850291029362527
2015-08-18,26.1944908373532,26.42172171971901,26.099999399070057,26.21023941040039,138242800.0,42.376123522183754,26.66532635947363,-0.5435159615659586,-0.5575573764134887,28.393394457648657,25.017433560539818
2015-08-19,26.1202471015629,26.214738540832823,25.80077506414607,25.875019073486328,193146000.0,39.49845232858594,26.590058998903412,-0.5400417885906066,-0.5540542588489122,28.203497305215404,24.990319642721605
2015-08-20,25.665787036380564,25.726531042606496,25.11458354130257,25.344064712524418,274006400.0,35.3981826069066,26.47139287639113,-0.573520869457699,-0.5579475809706697,28.015296774142072,24.909757013089376
2015-08-21,24.84461211763364,25.175333932719113,23.76920493420337,23.79395294189453,513102000.0,26.687824272418013,26.216398596915262,-0.7168707080282317,-0.589732206382182,28.064693754706067,24.45136783739598
2015-08-24,21.343909004342557,24.477888664260377,20.69821409876855,23.19999885559082,648825200.0,24.22777846374899,25.929122431074838,-0.8683933211088259,-0.6454644293275109,28.197980065003513,23.888440184935455
2015-08-25,24.997602895129475,24.997602895129475,23.28549982390027,23.339494705200195,414406400.0,25.95410950801255,25.682491219086778,-0.9660835248799486,-0.7095882484379985,28.15559295338818,23.501474536235847
2015-08-26,24.093170657220032,24.723116998369253,23.634211762242547,24.67812156677246,387098400.0,40.06560702668519,25.586836966485414,-0.924826886172017,-0.7526359759848023,27.922999888834518,23.447311657491163
2015-08-27,25.24957260310294,25.47680176523691,24.75236398414154,25.404808044433594,338464400.0,46.07380392117917,25.569500878670954,-0.8239946794373161,-0.7669077166753051,27.680467675959,23.48964207288133
2015-08-28,25.236073478353163,25.492551224917044,25.09433631834652,25.488052368164062,212657600.0,46.73255620781631,25.5617438776703,-0.7289642616759338,-0.7593190256754309,27.466757962701603,23.53543892145367
2015-08-31,25.20457786522222,25.76702939918314,25.197828721449227,25.36881446838379,224917200.0,45.86822800592978,25.54336964821444,-0.6557148008860878,-0.7385981807175623,27.352021676411724,23.534393995890525
2015-09-01,24.781613901963713,25.17082938610374,24.153917810116816,24.23491096496582,307383600.0,38.56381105493638,25.418754535524094,-0.6813069295896526,-0.7271399304919804,27.347033875703627,23.395317656278795
2015-09-02,24.79961497164491,25.274322509765625,24.552134911744044,25.274322509765625,247555200.0,46.90990415362236,25.404999104499478,-0.6106775404749136,-0.7038474524885672,27.30667440176808,23.378531630031237
2015-09-03,25.308069728827025,25.37331431528775,24.756867890627888,24.831111907958984,212935600.0,44.155360378101584,25.35034318101943,-0.5837376677744359,-0.679825495545741,27.24758895602265,23.330526697969052
2015-09-04,24.516136457480822,24.849106786987825,24.41264558660887,24.583629608154297,199985200.0,42.64938928441033,25.27732284074656,-0.5757208265516525,-0.6590045617469233,27.17256847475063,23.264934195537453
2015-09-08,25.141585705254695,25.323819468480036,24.81986333182188,25.267574310302734,219374400.0,47.934397101247086,25.27639440927572,-0.5083192131538468,-0.628867492028308,26.924587991080333,23.346204588570547
2015-09-09,25.593798375146992,25.65229210634995,24.69612437558536,24.781618118286133,340043200.0,44.777039471272516,25.229272857752903,-0.4884846058588437,-0.6007909147944153,26.883592795268303,23.31205692396998
2015-09-10,24.808612754279864,25.485804915888515,24.725371021599024,25.326068878173828,251571200.0,48.84269289153793,25.23849152636442,-0.42394592578358115,-0.5654219169922485,26.816604004928816,23.31897624867226
2015-09-11,25.150585122887932,25.695037841796875,25.14383597854488,25.695037841796875,199662000.0,51.45127441567661,25.281972127834177,-0.33911671864604287,-0.5201608773230074,26.78808274229992,23.326349783334848
2015-09-14,26.228240764614977,26.297984206676528,25.841273828404,25.942514419555664,233453600.0,53.17590115464244,25.344880917521937,-0.2490487898293665,-0.4659384598242793,26.764437255076906,23.33537162859009
2015-09-15,26.08200084721381,26.216988862991936,25.74227966294069,26.160743713378903,173364800.0,54.70396362985787,25.42258213617498,-0.15823598125114557,-0.40439796410965256,26.726248234393392,23.353761607525552
2015-09-16,26.15399327943494,26.21923785574231,25.97175955295047,26.189990997314453,148694000.0,54.91631169046008,25.49566869437874,-0.08294996918787234,-0.3401083651252965,26.72244616917312,23.355538831437233
